1647000782578,46,31,78,7,54,125,140,93,289,930,1266,1155,815,478,226,313,250,242,211,78,140,62,117,109,54,140,187,203,187,187,125,62,46,23,7,46,7,7,7,7,15,7,15,15,7,0,15,15,15,15,7,15,0,15,15,7,0,7,7,15,15,0,7,0,7,0,0,7,7,7,0,7,15,0,7,15,15,0,7,7,7,7,15,7,7,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,15,15,15,7,7,7,7,7,7,7,0,0,7,7,0,7,23,7,46,62,39,23,62,211,328,211,195,598,1155,1004,1198,889,582,478,678,988,955,654,320,678,1013,897,1054,694,486,376,211,226,250,305,336,211,171,15,242,289,211,187,211,125,117,62,54,101,187,78,171,289,218,297,226,78,93,203,258,470,526,447,281,383,368,234,125,109,85,7,85,54,93,140,148,164,125,148,211,289,305,164,85,62,70,93,93,109,156,164,156,140,132,101,132,148,132,62,23,39,54,85,148,179,109,62,117,125,132,164,85,78,156,164,85,54,15,62,46,23,15,15,46,78,70,31,7,23,7,54,85,93,109,125,78,23,187,266,226,125,101,78,31,70,171,211,156,54,7,23,46,70,101,62,78,148,156,148,171,179,211,258,273,226,164,31,93,101,109,140,164,164,109,132,85,39,140,62,109,164,117,164,258,273,211,109,7,156,140,54,39,125,148,164,171,187,171,125,62,85,156,148,62,218,242,179,171,203,218,242,297,305,148,132,320,431,391,171,39,46,101,148,187,140,85,140,156,78,39,101,93,85,70,23,78,140,93,23,117,179,195,85,7,31,54,39,78,164,211,211,148,101,70,70,39,85,101,54,46,101,140,250,305,258,187,164,117,85,39,109,140,78,132,234,266,211,148,62,54
1647000782649,54,39,117,70,46,62,132,85,234,807,1484,1292,955,622,289,273,328,273,203,109,156,117,140,140,54,125,195,242,234,211,140,70,54,23,7,46,7,7,7,7,15,7,15,15,15,7,7,15,15,15,7,23,7,0,15,15,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,15,7,7,7,7,15,15,7,7,7,0,7,15,15,7,7,0,7,7,7,7,7,7,15,7,0,7,15,15,7,15,7,0,7,15,7,7,7,7,7,0,7,7,15,7,15,7,23,39,70,93,70,62,101,305,462,486,242,905,1326,1054,718,455,518,320,218,132,258,328,470,686,638,415,423,226,85,62,78,203,164,132,54,117,250,376,407,415,344,258,187,132,39,93,101,31,39,101,117,70,70,117,7,211,156,7,203,344,273,211,234,132,148,132,156,109,54,226,266,242,187,117,78,109,171,195,203,211,203,156,15,117,148,125,78,23,7,23,54,70,62,31,85,109,109,62,125,148,101,125,140,70,117,101,125,171,132,101,54,78,78,85,70,54,54,7,0,46,54,101,109,70,148,156,93,78,140,85,70,101,117,70,0,93,46,109,179,164,187,187,203,250,297,258,164,125,78,140,78,85,132,125,101,132,78,23,78,62,7,54,148,171,70,117,195,195,148,203,148,7,85,23,148,164,85,195,250,211,140,226,15,289,447,376,211,62,140,171,109,78,23,31,7,78,125,70,195,305,258,187,93,62,125,179,171,125,39,54,117,156,203,203,171,117,179,195,156,109,85,46,93,140,148,54,109,179,140,78,23,93,39,23,101,179,132,46,7,85,70,140,218,226,109,78,164,187,117,31,78,39,70,117,93,46,140,171,101,54,70,101,62,46,101,140,109,78,7,31,70,70,101,140,164,218,250
1647000783003,54,54,101,54,15,85,148,93,250,758,1423,1283,946,614,273,313,313,258,211,85,148,62,125,125,62,125,203,226,195,226,156,85,70,23,15,62,15,23,0,15,15,15,23,7,15,0,7,7,7,23,15,7,15,15,15,7,15,7,7,15,15,7,15,7,15,15,7,0,0,7,15,7,7,7,0,7,7,7,7,7,7,7,15,7,7,15,15,7,7,7,7,7,7,7,15,15,15,7,7,7,7,7,7,7,7,15,7,7,7,0,0,7,7,7,0,7,7,7,31,54,62,70,109,164,211,258,336,726,1353,1776,1619,1538,1198,864,1063,1038,1257,1361,1063,726,391,187,376,297,148,117,140,258,415,470,494,423,250,125,46,93,117,70,101,156,117,305,344,266,101,125,234,195,140,171,218,39,140,179,93,117,266,226,132,15,148,101,148,273,258,140,78,85,101,93,125,148,101,125,85,15,46,70,62,156,258,211,148,70,23,85,109,125,132,171,226,242,187,109,132,179,195,132,179,171,101,70,109,156,171,156,117,54,7,70,78,39,23,78,85,62,39,31,46,62,62,62,93,85,46,54,70,31,46,46,78,117,140,39,15,109,125,101,39,218,297,226,117,85,62,78,78,70,85,85,117,164,179,164,132,117,85,31,187,203,117,156,117,54,70,203,266,218,101,78,54,31,85,156,195,156,109,93,15,93,281,391,344,376,320,218,109,328,376,266,23,132,156,23,78,109,54,93,171,171,46,101,187,187,156,101,78,15,39,85,125,179,187,171,171,125,93,23,54,23,101,101,62,132,164,117,46,54,101,179,218,164,93,31,117,179,171,101,70,70,62,39,62,109,179,266,344,391,344,187,39,85,85,132,164,218,164,109,101,93,109,156,211,203,140,23,54,70,70,109,140,164,211,171,101,15,54,62,85,109
1647000783253,46,70,109,148,148,23,78,125,368,1130,1601,1370,1029,694,360,266,336,226,156,109,140,109,132,140,93,109,179,250,266,226,140,101,62,23,46,62,15,15,0,7,15,7,15,15,15,7,7,7,15,23,15,7,0,15,15,7,7,15,7,7,0,0,7,0,7,7,7,7,15,15,15,7,15,7,0,7,0,7,7,7,0,7,15,7,0,7,7,7,7,7,0,0,0,7,7,7,7,0,15,15,7,7,7,7,7,0,0,7,7,7,7,7,7,0,0,7,7,7,7,7,0,15,23,15,39,62,54,39,85,203,281,360,726,864,971,1215,872,534,823,726,979,963,630,423,630,734,775,694,391,305,415,526,542,376,226,250,391,478,494,447,234,328,211,78,101,164,187,140,70,85,156,234,250,179,125,164,93,109,226,250,187,250,203,164,101,242,171,203,328,352,320,234,140,117,23,140,156,148,148,140,109,78,93,109,62,15,132,156,46,171,226,234,234,156,93,39,15,62,125,140,148,140,101,31,78,70,70,15,93,195,242,187,101,211,218,171,101,62,132,226,250,195,125,93,140,117,164,117,101,78,93,125,109,46,203,431,502,415,258,117,203,226,140,234,250,250,171,101,234,273,156,23,234,218,132,85,46,148,156,132,70,23,109,179,195,85,0,109,62,132,266,187,85,258,383,399,289,156,117,132,70,93,78,148,109,93,78,93,78,117,156,140,78,46,125,156,187,140,85,46,101,132,258,203,281,242,156,23,46,78,101,93,93,109,171,203,148,7,156,195,148,70,140,195,156,132,101,54,23,101,171,125,250,328,320,258,226,218,242,281,297,179,148,211,179,31,179,289,376,328,242,203,85,78,164,234,273,195,101,54,117,164,85,125,211,164,78,70,109,70,31,39,78,101,117,156,132,54,117,226
1647000783464,46,46,85,46,39,109,132,109,273,872,1318,1198,864,526,242,313,289,250,203,78,140,54,117,78,70,132,195,203,164,203,156,78,62,23,15,54,15,15,7,15,23,15,7,15,7,0,7,7,23,23,15,23,7,7,15,15,7,7,7,7,0,0,0,0,15,7,7,7,15,7,0,0,7,7,7,7,15,7,0,0,7,7,15,0,7,7,0,7,7,15,7,0,7,0,0,0,0,7,7,7,0,7,7,7,0,0,0,0,7,7,0,7,7,7,0,0,7,7,7,7,23,15,31,0,23,70,78,117,70,156,447,799,807,494,872,905,971,606,266,638,979,1096,799,494,415,328,273,242,218,344,510,383,156,85,15,78,187,258,289,242,179,156,195,140,31,156,273,234,156,78,54,156,203,258,211,132,179,344,352,179,101,179,93,117,179,132,164,250,328,297,140,93,164,187,101,39,15,46,117,140,85,46,54,148,195,187,117,39,7,54,70,148,266,313,266,148,305,297,218,93,70,156,109,78,46,70,62,31,54,23,39,78,148,164,101,39,62,132,132,78,31,62,70,46,7,39,85,109,101,62,85,125,140,101,109,117,117,117,125,156,195,148,109,125,0,140,211,234,156,140,156,101,125,148,156,132,93,54,23,39,62,85,117,132,93,203,218,171,93,7,23,54,140,211,164,70,78,31,78,109,85,31,117,164,109,46,93,148,101,78,140,125,70,125,164,132,195,250,289,328,360,360,320,187,156,164,39,140,203,148,85,117,156,164,117,164,226,171,70,31,15,78,93,54,125,140,39,46,101,148,164,109,7,156,125,70,93,132,125,101,78,109,148,211,234,187,78,7,46,62,54,78,171,203,218,171,70,93,101,93,39,148,125,140,93,62,31,54,93,125,93,125,117,85,93,101,85,46,54,70
1647000783532,46,39,78,7,54,117,125,93,305,955,1232,1164,832,494,234,305,226,234,203,78,125,54,109,78,62,132,195,195,156,187,140,70,54,23,54,62,15,15,7,15,15,7,7,7,7,7,15,7,15,7,0,7,7,15,15,15,7,7,7,15,15,7,7,7,7,7,7,7,7,7,7,7,7,15,15,15,7,7,7,7,0,7,7,7,7,7,7,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,15,15,7,0,7,7,7,7,0,7,15,15,15,7,15,7,15,31,62,62,31,187,273,289,250,156,101,39,281,823,1309,2144,2134,1795,1458,1121,791,534,289,297,328,455,750,799,646,328,218,273,360,305,352,368,297,305,195,148,85,125,218,171,125,266,305,250,132,156,148,85,109,140,78,148,171,156,46,78,101,101,117,156,101,46,101,148,78,31,70,148,156,101,54,117,171,187,148,132,78,54,93,46,31,70,70,70,109,62,31,93,54,15,78,85,62,85,156,234,211,156,85,179,266,289,218,140,85,54,15,54,85,117,109,23,101,148,156,164,156,125,93,46,78,78,70,125,164,171,156,101,62,39,93,148,195,148,70,39,85,93,109,148,211,234,187,140,70,125,211,226,171,46,148,218,218,140,85,148,93,31,125,148,62,23,164,148,78,140,187,187,148,62,78,85,31,117,164,109,39,226,281,242,179,109,125,148,148,125,140,211,305,289,195,132,164,281,281,171,164,266,273,164,31,109,195,234,234,195,132,195,258,266,234,171,101,109,125,156,195,226,195,93,31,78,140,195,140,85,31,7,46,109,132,125,85,117,109,78,109,54,39,39,62,101,148,109,78,218,242,187,117,62,85,93,101,164,211,218,195,140,62,78,125,148,195,140,109,117,125,46,23,62,148,218,218
1647000783600,39,46,23,62,101,132,85,39,336,1054,1275,1147,815,478,187,313,258,211,195,78,117,70,109,93,54,148,187,179,187,164,125,70,54,23,7,54,15,7,7,15,0,7,15,7,7,7,15,15,7,15,15,15,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,0,7,0,0,7,7,7,15,7,0,7,7,7,7,7,7,15,15,7,0,7,0,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,0,7,7,0,0,7,0,7,7,7,7,7,15,15,15,15,78,117,62,70,85,242,415,510,415,574,1130,1275,1038,702,368,171,328,439,534,447,510,439,376,558,630,558,407,281,125,31,23,46,164,218,171,140,211,226,273,376,376,218,156,54,85,101,70,140,93,117,250,289,313,328,281,226,164,109,46,164,250,305,258,226,148,242,195,109,62,187,203,140,148,101,31,156,179,140,195,140,15,125,148,62,117,125,70,101,140,179,218,226,171,93,54,54,93,46,78,140,125,46,54,117,140,140,140,179,203,156,31,78,117,31,46,70,78,78,93,93,101,179,258,313,258,179,70,171,179,70,148,258,368,478,455,328,179,148,54,85,101,54,15,46,39,31,54,70,101,156,109,78,7,46,140,242,258,132,78,54,78,125,187,266,281,125,117,258,289,203,93,31,85,101,117,148,203,234,258,273,234,211,250,218,179,117,93,54,23,70,109,101,93,78,39,54,109,62,93,164,203,148,85,54,62,218,250,101,78,78,39,70,117,101,62,46,46,93,171,187,195,203,148,78,101,148,179,125,93,117,234,336,297,156,70,0,78,117,125,132,164,203,218,171,132,70,39,132,164,218,289,258,203,148,109,125,132,93,140,132,62,46,117,171,125,46,70,85,39,171,211,187,125,62,39,78,78,70
1647000783671,54,46,101,54,7,85,148,93,250,758,1431,1283,946,614,281,313,313,266,218,93,140,70,132,125,62,125,187,226,211,187,140,78,62,23,15,54,7,15,7,7,15,7,15,23,15,7,7,7,7,15,7,15,7,7,15,7,7,15,7,7,7,7,15,7,7,7,7,7,7,7,0,0,7,0,0,7,7,7,7,7,7,7,15,0,7,7,7,7,7,7,0,7,7,7,0,7,7,0,0,7,7,7,7,7,7,7,0,0,7,0,7,15,15,0,7,7,7,7,23,23,39,46,46,70,148,195,132,125,383,686,807,1344,1423,1054,718,946,1121,1440,1502,1223,889,590,502,470,598,550,534,415,305,344,470,494,336,179,23,203,289,242,305,313,187,218,140,289,313,164,101,70,54,39,85,85,46,125,258,305,258,93,109,62,62,70,70,78,117,109,78,109,54,39,132,85,39,93,70,109,132,148,62,62,117,156,203,195,132,70,54,62,15,39,85,101,70,179,218,234,179,78,148,171,125,70,23,101,148,156,78,46,101,132,140,156,164,179,226,289,328,281,218,132,54,31,62,117,171,125,70,15,39,78,93,125,148,132,187,242,187,109,62,39,101,140,148,70,101,125,148,148,187,297,313,211,179,226,226,187,125,187,140,62,39,46,117,70,7,23,93,117,70,125,132,109,78,187,281,297,156,62,109,78,148,187,203,156,70,171,234,250,258,179,101,78,125,242,203,313,281,187,140,70,31,54,70,23,46,78,109,70,46,54,117,164,140,62,15,46,31,62,109,101,62,93,125,140,195,187,117,101,171,203,164,93,70,132,179,171,125,70,15,62,78,39,15,101,195,218,140,70,54,39,31,70,62,85,132,156,171,117,211,148,62,211,250,203,101,62,78,140,164,140,54,78,187,250,258,211,156,132,109,117
1647000783738,23,46,54,132,156,101,39,54,383,1147,1511,1215,881,542,281,305,305,195,148,78,85,117,78,117,70,148,164,195,226,164,101,70,54,23,15,46,7,15,0,7,15,15,7,15,7,7,7,0,15,15,7,0,15,0,15,7,7,7,7,7,7,7,15,7,15,7,7,7,7,0,0,7,15,15,15,7,7,15,7,7,0,7,7,15,15,7,7,7,7,0,0,7,7,0,7,7,7,15,15,7,7,0,0,7,15,7,7,7,7,15,15,7,7,7,7,7,7,15,7,23,46,78,101,54,15,78,109,297,598,742,710,415,510,431,320,775,913,678,767,815,534,526,415,125,140,352,462,510,486,242,211,266,313,266,234,336,423,447,391,313,187,93,46,23,195,336,320,109,109,242,179,109,211,297,305,211,78,15,125,132,226,289,289,171,46,7,109,171,125,164,132,195,273,266,195,148,148,140,78,7,125,148,132,78,54,39,62,117,156,148,109,101,54,62,31,54,54,46,23,39,62,109,125,85,7,39,15,54,78,117,148,132,140,171,164,125,109,132,171,164,93,46,7,62,70,46,0,78,179,218,266,218,132,93,101,39,132,203,156,70,101,242,328,281,140,23,125,78,140,171,164,148,117,171,289,313,266,109,132,250,258,156,117,85,7,70,148,203,156,125,218,258,383,407,266,109,179,109,23,156,203,62,250,431,383,164,39,164,211,156,171,117,54,23,101,125,164,179,62,31,125,148,101,70,156,226,187,78,31,23,62,117,109,46,23,125,203,266,281,234,195,132,70,101,148,171,117,15,101,62,85,195,226,171,62,85,148,179,187,171,132,23,125,195,140,156,109,109,39,15,148,226,250,273,203,93,171,211,156,78,15,101,101,39,7,62,156,250,226,140,78,54,70,70,62,70,70,70,54,31
1647000783954,39,46,39,7,70,125,125,54,313,996,1172,1164,832,494,203,313,250,226,211,78,117,78,109,78,62,140,187,187,156,187,140,78,62,23,7,54,0,15,0,7,23,15,7,7,7,7,15,7,15,15,7,15,7,0,7,15,15,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,0,7,15,23,23,7,7,7,15,15,7,0,7,7,7,7,0,7,7,7,7,7,7,0,7,7,15,15,0,7,7,15,15,7,7,15,15,7,7,7,7,0,7,7,7,23,31,46,0,7,54,140,125,117,148,273,758,996,1096,734,775,946,598,807,1038,930,606,670,542,218,171,218,125,187,328,360,368,368,281,109,250,234,336,297,211,187,62,132,171,125,156,109,78,78,93,101,117,242,289,211,336,376,281,281,234,258,258,203,109,54,70,140,101,85,46,7,125,179,156,195,140,203,85,156,187,148,179,179,132,93,78,78,46,85,125,125,85,54,7,101,117,117,125,140,125,78,46,23,78,140,156,109,140,125,78,62,70,23,15,62,23,70,140,164,117,46,0,31,62,117,148,93,62,31,85,156,171,46,0,54,7,85,78,39,70,148,234,234,125,7,85,93,54,62,31,70,125,140,39,78,93,54,70,85,46,85,101,132,132,54,15,54,62,85,85,148,281,305,211,93,46,85,140,171,125,54,132,125,140,117,117,85,93,125,140,78,62,70,7,46,70,93,164,156,101,85,148,93,31,125,179,171,148,109,109,156,148,117,93,31,125,140,54,85,226,320,266,125,85,132,109,156,218,250,203,85,54,62,93,117,78,46,31,62,78,70,85,140,179,164,93,109,117,140,171,242,234,179,62,117,171,258,211,101,85,70,54,46,54,132,164,125,164,203,156,39,187,313,352,266,171,226,179,85,54,23
