#group,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double
#default,_result,,,,,,,
,result,table,_time,depthMeters,lat,lon,speedKmph,trackTrue
,,0,2022-04-01T15:14:21Z,2.78,59.21844,10.91884667,0.73,308.02
,,0,2022-04-01T15:14:22Z,2.9,59.21844,10.918845,0.33,308.02
,,0,2022-04-01T15:14:23Z,3.01,59.21844,10.918845,0.52,308.02
,,0,2022-04-01T15:14:24Z,3.04,59.21844,10.918845,0.31,308.02
,,0,2022-04-01T15:14:25Z,3.03,59.21844,10.91884667,0.44,308.02
,,0,2022-04-01T15:14:26Z,3.05,59.21844,10.91884833,0.37,308.02
,,0,2022-04-01T15:14:27Z,3.03,59.21844,10.91884833,0.37,308.02
,,0,2022-04-01T15:14:28Z,3.05,59.21844,10.91884667,0.1,308.02
,,0,2022-04-01T15:14:29Z,3.03,59.21844,10.91884667,0.22,308.02
,,0,2022-04-01T15:14:30Z,3,59.21844,10.91884667,0.77,308.02
,,0,2022-04-01T15:14:31Z,2.99,59.21844167,10.91885,1.7,344.43
,,0,2022-04-01T15:14:32Z,3.03,59.218445,10.91884833,1.6,347.72
,,0,2022-04-01T15:14:33Z,2.96,59.21845,10.91884667,1.79,356.1
,,0,2022-04-01T15:14:34Z,2.98,59.21845333,10.91884833,1.7,1.37
,,0,2022-04-01T15:14:35Z,2.97,59.21845833,10.91884833,1.43,351.64
,,0,2022-04-01T15:14:36Z,2.99,59.21846,10.91884333,1.19,314.49
,,0,2022-04-01T15:14:38Z,2.97,59.218455,10.91882833,,
,,0,2022-04-01T15:14:42Z,3.03,59.21845,10.91880833,0.98,245.23
,,0,2022-04-01T15:14:43Z,3.03,59.21845,10.91880333,1.14,327.54
,,0,2022-04-01T15:14:44Z,3.05,59.21845,10.91880333,0.68,327.54
,,0,2022-04-01T15:14:45Z,3.05,59.21845,10.9188,0.55,327.54
,,0,2022-04-01T15:14:47Z,3.06,59.21845,10.91879833,0.56,327.54
,,0,2022-04-01T15:14:48Z,3.06,59.21845167,10.91879667,0.54,327.54
,,0,2022-04-01T15:14:49Z,3.08,59.21845167,10.918795,0.3,327.54
,,0,2022-04-01T15:14:50Z,3.08,59.21845167,10.91879333,0.48,327.54
,,0,2022-04-01T15:14:51Z,3.09,59.21845167,10.91879167,0.48,327.54
,,0,2022-04-01T15:14:52Z,3.03,59.21845,10.91879,0.5,327.54
,,0,2022-04-01T15:14:53Z,3.05,59.21845,10.91879,1.06,327.54
,,0,2022-04-01T15:14:54Z,2.99,59.21845,10.918785,1.69,339.39
,,0,2022-04-01T15:14:55Z,3.03,59.218455,10.91878333,1.6,354.43
,,0,2022-04-01T15:14:56Z,3.02,59.21845667,10.91878333,1.2,1.3
,,0,2022-04-01T15:14:57Z,3.01,59.21845667,10.918785,0.65,1.3
,,0,2022-04-01T15:14:58Z,3.05,59.21846,10.918785,0.38,1.3
,,0,2022-04-01T15:14:59Z,3.02,59.21846,10.918785,1.45,352.48
,,0,2022-04-01T15:15:00Z,3.04,59.21846167,10.918785,0.87,352.48
,,0,2022-04-01T15:15:01Z,3.05,59.21846167,10.91878333,0.47,352.48
,,0,2022-04-01T15:15:02Z,3,59.21846333,10.91878333,,352.48
,,0,2022-04-01T15:15:03Z,3.05,59.21846333,10.91878333,0.5,352.48
,,0,2022-04-01T15:15:04Z,3.02,59.21846333,10.91878333,0.24,352.48
,,0,2022-04-01T15:15:05Z,2.96,59.21846333,10.91878167,,352.48
,,0,2022-04-01T15:15:06Z,2.97,59.21846333,10.91878167,,352.48
,,0,2022-04-01T15:15:07Z,2.95,59.21846167,10.91878167,0.28,352.48
,,0,2022-04-01T15:15:08Z,2.93,59.21846167,10.91878,0.41,352.48
,,0,2022-04-01T15:15:09Z,3,59.21846167,10.91878,0.84,352.48
,,0,2022-04-01T15:15:10Z,2.98,59.21845833,10.91878167,2.01,98.26
,,0,2022-04-01T15:15:11Z,3.04,59.21846167,10.91879,1.79,61.03
,,0,2022-04-01T15:15:13Z,3,59.21846667,10.918795,1.43,28.84
,,0,2022-04-01T15:15:14Z,2.98,59.21847,10.91879667,1.91,336.44
,,0,2022-04-01T15:15:15Z,3.07,59.21847167,10.91879333,1.09,322.68
,,0,2022-04-01T15:15:16Z,3.07,59.218475,10.91879333,1.12,341.06
,,0,2022-04-01T15:15:17Z,3.14,59.21847667,10.91879167,0.95,341.06
,,0,2022-04-01T15:15:18Z,3.02,59.21847833,10.91878833,2.1,346.23
,,0,2022-04-01T15:15:19Z,3.03,59.218485,10.91878167,2.35,333.42
,,0,2022-04-01T15:15:20Z,3,59.21848667,10.91877,2.32,306.67
,,0,2022-04-01T15:15:21Z,3,59.21848167,10.91875833,2.13,261.86
,,0,2022-04-01T15:15:22Z,3.04,59.21847833,10.91875333,,149.47
,,0,2022-04-01T15:15:23Z,3.04,59.21847667,10.91875667,0.8,149.47
,,0,2022-04-01T15:15:24Z,3.07,59.218475,10.91876,0.58,149.47
,,0,2022-04-01T15:15:25Z,3.06,59.21847333,10.91875833,0.47,149.47
,,0,2022-04-01T15:15:27Z,3.05,59.21847333,10.91875667,0.56,149.47
,,0,2022-04-01T15:15:29Z,2.98,59.21847167,10.91875667,,
,,0,2022-04-01T15:15:30Z,3.04,59.21847167,10.91876333,1.41,90.72
,,0,2022-04-01T15:15:31Z,3.01,59.21847167,10.91877,1.31,77.2
,,0,2022-04-01T15:15:32Z,3.01,59.21847167,10.91877167,0.76,77.2
,,0,2022-04-01T15:15:33Z,3.02,59.21847167,10.918775,0.54,77.2
,,0,2022-04-01T15:15:34Z,3.04,59.21847167,10.918775,,77.2
,,0,2022-04-01T15:15:35Z,3.04,59.21847333,10.91877833,1.13,52.36
,,0,2022-04-01T15:15:36Z,3.08,59.21847333,10.91878,0.73,52.36
,,0,2022-04-01T15:15:37Z,3.1,59.218475,10.91878167,0.49,52.36
,,0,2022-04-01T15:15:38Z,3.12,59.218475,10.91878167,0.35,52.36
,,0,2022-04-01T15:15:39Z,3.13,59.21847667,10.91878167,0.17,52.36
,,0,2022-04-01T15:15:40Z,3.13,59.21847667,10.91878167,0.32,52.36
,,0,2022-04-01T15:15:41Z,3.16,59.21847667,10.91878,0.57,52.36
,,0,2022-04-01T15:15:42Z,3.04,59.21847667,10.91878,0.49,52.36
,,0,2022-04-01T15:15:43Z,3.04,59.21847833,10.91878,1.37,55.44
,,0,2022-04-01T15:15:44Z,3.04,59.21848,10.91878667,1.6,66.91
,,0,2022-04-01T15:15:45Z,3.06,59.21848167,10.91879333,1.66,63.23
,,0,2022-04-01T15:15:46Z,3.04,59.21848333,10.91880167,1.61,65.51
,,0,2022-04-01T15:15:49Z,3.06,59.218485,10.91881833,1.01,75.77
,,0,2022-04-01T15:15:50Z,3.06,59.218485,10.91882333,0.94,75.77
,,0,2022-04-01T15:15:51Z,2.9,59.21848667,10.91882833,,75.77
,,0,2022-04-01T15:15:54Z,2.97,59.21849,10.91884167,1.09,43.01
,,0,2022-04-01T15:15:55Z,2.9,59.21848833,10.918845,1.01,43.01
,,0,2022-04-01T15:15:56Z,2.91,59.21849167,10.91884667,0.65,43.01
,,0,2022-04-01T15:15:57Z,2.99,59.21849333,10.91884833,1.6,345.07
,,0,2022-04-01T15:15:58Z,3.02,59.21849667,10.918845,1.47,344.31
,,0,2022-04-01T15:16:00Z,3.06,59.21849833,10.91883833,,
,,0,2022-04-01T15:16:01Z,2.98,59.21849667,10.91883667,,162.7
,,0,2022-04-01T15:16:03Z,2.93,59.21848833,10.918845,2.03,150.26
,,0,2022-04-01T15:16:04Z,2.85,59.21848333,10.91885,1.85,154.36
,,0,2022-04-01T15:16:05Z,2.76,59.21848,10.91885333,1.28,174.94
,,0,2022-04-01T15:16:06Z,2.81,59.21847833,10.91885167,0.88,174.94
,,0,2022-04-01T15:16:07Z,2.91,59.21847667,10.91884833,1.14,210.6
,,0,2022-04-01T15:16:08Z,2.95,59.21847333,10.918845,,
,,0,2022-04-01T15:16:10Z,3.02,59.21846167,10.918845,1.48,186.13
,,0,2022-04-01T15:16:11Z,3.02,,,,
,,0,2022-04-01T15:16:15Z,3.05,59.21845,10.91884833,0.73,168.78
,,0,2022-04-01T15:16:16Z,3.07,59.21844833,10.91885,0.67,168.78
,,0,2022-04-01T15:16:17Z,3.06,59.21844833,10.91885167,,168.78
,,0,2022-04-01T15:16:18Z,3.08,59.21844833,10.91885167,0.42,168.78
,,0,2022-04-01T15:16:19Z,3.06,59.21844667,10.91885333,0.39,168.78
,,0,2022-04-01T15:16:20Z,3.05,59.21844667,10.91885333,0.42,168.78
,,0,2022-04-01T15:16:21Z,3.06,59.218445,10.918855,0.54,168.78
,,0,2022-04-01T15:16:22Z,3.05,59.218445,10.918855,,168.78
,,0,2022-04-01T15:16:23Z,3.05,59.21844333,10.918855,0.44,168.78
,,0,2022-04-01T15:16:24Z,3.06,59.21844333,10.918855,0.37,168.78
,,0,2022-04-01T15:16:25Z,3.07,59.21844167,10.91885667,0.43,158.09
,,0,2022-04-01T15:16:26Z,3.05,59.21844167,10.91885667,,159.92
,,0,2022-04-01T15:16:27Z,3.04,59.21844167,10.91885667,0.23,159.91
,,0,2022-04-01T15:16:28Z,3.04,59.21844,10.91885833,0.07,159.91
,,0,2022-04-01T15:16:29Z,3.05,59.21844,10.91885833,0.1,159.91
,,0,2022-04-01T15:16:31Z,3.04,59.21844,10.91886,0.32,159.91
,,0,2022-04-01T15:16:32Z,2.97,,,,
,,0,2022-04-01T15:16:33Z,2.95,,,,
,,0,2022-04-01T15:16:35Z,3.04,59.21843167,10.91884167,,240.21
,,0,2022-04-01T15:16:37Z,3.05,59.21843,10.918835,0.76,240.21
,,0,2022-04-01T15:16:38Z,2.99,59.21843,10.91883333,1.05,240.21
,,0,2022-04-01T15:16:39Z,3.05,59.21843167,10.91883,0.87,240.21
,,0,2022-04-01T15:16:40Z,3.05,59.21843167,10.91882833,0.63,240.21
,,0,2022-04-01T15:16:41Z,3.05,59.21843333,10.91882667,0.74,240.21
,,0,2022-04-01T15:16:42Z,3.01,59.218435,10.91882333,1.05,240.21
,,0,2022-04-01T15:16:43Z,3.04,59.21843667,10.91881833,1.08,240.21
,,0,2022-04-01T15:16:44Z,3.05,59.21843667,10.918815,0.84,240.21
,,0,2022-04-01T15:16:45Z,3.04,59.21843667,10.91881167,0.85,240.21
,,0,2022-04-01T15:16:46Z,3,59.21843667,10.91881,0.56,240.21
,,0,2022-04-01T15:16:47Z,3.01,59.21843667,10.91880833,0.4,240.21
,,0,2022-04-01T15:16:49Z,3.03,59.21843667,10.918805,0.36,240.21
,,0,2022-04-01T15:16:50Z,3.03,59.21843667,10.91880333,1.25,295.55
,,0,2022-04-01T15:16:51Z,3,59.21843833,10.91879667,1.19,298.47
,,0,2022-04-01T15:16:52Z,3.02,59.21844167,10.918795,1.16,336.94
,,0,2022-04-01T15:16:53Z,3.02,59.218445,10.91879667,1.26,358.28
,,0,2022-04-01T15:16:54Z,3.05,59.21844667,10.91879667,1.19,78.22
,,0,2022-04-01T15:16:55Z,3.06,59.21844833,10.91880167,1.13,74.27
,,0,2022-04-01T15:16:56Z,3.06,59.21844667,10.918805,0.9,74.27
,,0,2022-04-01T15:16:57Z,3.05,59.218445,10.91880667,,74.27
,,0,2022-04-01T15:16:58Z,3.04,59.218445,10.91880833,,74.27
,,0,2022-04-01T15:16:59Z,3.06,59.21844333,10.91881,0.87,74.27
,,0,2022-04-01T15:17:00Z,3.02,59.21844167,10.91881167,1.37,136.2
,,0,2022-04-01T15:17:01Z,3,59.21844,10.91881833,,118.02
,,0,2022-04-01T15:17:02Z,2.97,59.21844,10.91882667,1.52,100.54
,,0,2022-04-01T15:17:03Z,3.02,59.21844,10.91883,1.13,80.84
,,0,2022-04-01T15:17:04Z,3.05,59.21844,10.918835,0.97,80.84
,,0,2022-04-01T15:17:05Z,2.96,59.21844167,10.91883,0.99,80.84
,,0,2022-04-01T15:17:06Z,2.99,59.21844333,10.91882833,,80.84
,,0,2022-04-01T15:17:07Z,2.95,59.21844333,10.918825,0.92,80.84
,,0,2022-04-01T15:17:08Z,2.97,59.218445,10.91882,,0.06
,,0,2022-04-01T15:17:09Z,2.98,59.21844833,10.91882167,,4.6
,,0,2022-04-01T15:17:10Z,0,59.21845167,10.91882333,1.52,19.43
,,0,2022-04-01T15:17:11Z,0,59.218455,10.91882667,1.27,27.62
,,0,2022-04-01T15:17:12Z,0,59.21845667,10.91883,1.46,32.71
,,0,2022-04-01T15:17:13Z,0,59.21845833,10.91883333,,35.84
,,0,2022-04-01T15:17:14Z,2.97,59.21846,10.91883833,1.25,43.58
,,0,2022-04-01T15:17:16Z,2.95,59.21846333,10.91885,,
,,0,2022-04-01T15:17:17Z,3.01,59.21846167,10.91886,,
,,0,2022-04-01T15:17:18Z,2.96,59.21845833,10.91886667,,
,,0,2022-04-01T15:17:19Z,3.06,59.218455,10.91887167,,
,,0,2022-04-01T15:17:21Z,3.05,59.21844833,10.91887667,1.44,161.11
,,0,2022-04-01T15:17:22Z,2.99,59.21844333,10.91888,1.61,166.16
,,0,2022-04-01T15:17:23Z,3.01,59.21843833,10.91888333,1.86,162.17
,,0,2022-04-01T15:17:24Z,3.01,59.21843333,10.918885,,
,,0,2022-04-01T15:17:25Z,3.03,59.21842833,10.91888833,1.64,160.87
,,0,2022-04-01T15:17:26Z,3.03,59.218425,10.91889167,,
,,0,2022-04-01T15:17:27Z,3.04,59.21842333,10.918895,1.06,148.56
,,0,2022-04-01T15:17:28Z,3.02,59.21842167,10.918895,0.97,148.56
,,0,2022-04-01T15:17:30Z,2.95,59.21841833,10.91890167,0.82,148.56
,,0,2022-04-01T15:17:32Z,2.89,59.21841167,10.91890667,1.66,161.49
,,0,2022-04-01T15:17:33Z,2.92,59.21840667,10.91891,1.95,159.6
,,0,2022-04-01T15:17:34Z,2.93,59.21840333,10.918915,1.61,146.85
,,0,2022-04-01T15:17:36Z,2.88,59.2184,10.91891833,0.63,146.85
,,0,2022-04-01T15:17:37Z,2.98,59.2184,10.91892,0.81,146.85
,,0,2022-04-01T15:17:38Z,2.96,59.21839833,10.91892167,0.69,146.85
,,0,2022-04-01T15:17:39Z,2.99,59.21839667,10.91892333,1.01,146.85
,,0,2022-04-01T15:17:40Z,2.91,59.21839333,10.91892333,1.24,180.96
,,0,2022-04-01T15:17:41Z,2.98,59.21839,10.91892167,,
,,0,2022-04-01T15:17:42Z,2.87,59.21838667,10.91892,,193.29
,,0,2022-04-01T15:17:43Z,2.84,59.218385,10.91891833,,193.29
,,0,2022-04-01T15:17:44Z,2.23,59.21838333,10.91891833,1.07,193.29
,,0,2022-04-01T15:17:45Z,2.33,59.21838167,10.91891667,0.72,193.29
,,0,2022-04-01T15:17:46Z,2.63,59.21838167,10.91891667,0.55,193.29
,,0,2022-04-01T15:17:47Z,2.71,59.21838,10.918915,,193.29
,,0,2022-04-01T15:17:48Z,2.73,59.21838,10.918915,0.37,193.29
,,0,2022-04-01T15:17:49Z,2.7,59.21837833,10.918915,,193.29
,,0,2022-04-01T15:17:50Z,2.74,59.21837833,10.91891667,0.47,193.29
,,0,2022-04-01T15:17:51Z,2.86,59.21837667,10.91891667,0.44,193.29
,,0,2022-04-01T15:17:52Z,2.84,59.21837667,10.91891667,0.23,193.29
,,0,2022-04-01T15:17:53Z,2.92,59.21837667,10.91891833,0.22,193.29
,,0,2022-04-01T15:17:55Z,2.72,59.21837667,10.91892,,108.09
,,0,2022-04-01T15:17:56Z,2.52,59.218375,10.91892333,0.75,108.09
,,0,2022-04-01T15:17:57Z,2.39,59.21837333,10.91892667,0.89,108.09
,,0,2022-04-01T15:17:58Z,2.37,59.21837167,10.91892833,0.88,108.09
,,0,2022-04-01T15:18:00Z,2.3,59.21837,10.91893167,0.65,108.09
,,0,2022-04-01T15:18:01Z,1.8,59.21837,10.91893167,0.77,108.09
,,0,2022-04-01T15:18:02Z,2.03,59.21836833,10.91893333,0.64,108.09
,,0,2022-04-01T15:18:03Z,2.02,59.21836833,10.918935,,108.09
,,0,2022-04-01T15:18:04Z,2.06,59.21836667,10.91893667,0.45,108.09
,,0,2022-04-01T15:18:05Z,2.24,59.21836667,10.91893667,1.18,120.89
,,0,2022-04-01T15:18:06Z,2.45,59.218365,10.91894,0.85,120.89
,,0,2022-04-01T15:18:07Z,2.58,59.21836333,10.91894333,0.73,120.89
,,0,2022-04-01T15:18:08Z,2.71,59.21836167,10.91894333,0.63,120.89
,,0,2022-04-01T15:18:09Z,2.69,59.21836167,10.918945,0.34,120.89
,,0,2022-04-01T15:18:10Z,2.5,59.21836167,10.918945,,120.89
,,0,2022-04-01T15:18:11Z,2.42,59.21836167,10.91894833,0.77,120.89
,,0,2022-04-01T15:18:12Z,2.6,59.21836167,10.91895,0.62,120.89
,,0,2022-04-01T15:18:13Z,2.79,59.21836167,10.91895,0.75,120.89
,,0,2022-04-01T15:18:14Z,2.78,59.21836,10.91895167,0.63,120.89
,,0,2022-04-01T15:18:15Z,2.56,59.21835833,10.91895333,,120.89
,,0,2022-04-01T15:18:16Z,2.2,,,0.65,120.89
,,0,2022-04-01T15:18:17Z,1.98,59.21835667,10.91895167,0.49,120.89
,,0,2022-04-01T15:18:18Z,1.85,59.21835667,10.91895167,0.4,120.89
,,0,2022-04-01T15:18:19Z,1.84,59.218355,10.91895167,0.43,120.89
,,0,2022-04-01T15:18:21Z,2.6,59.21835333,10.91895167,0.54,120.89
,,0,2022-04-01T15:18:22Z,2.39,59.21835333,10.91895167,0.51,120.89
,,0,2022-04-01T15:18:23Z,2.6,59.21835167,10.91895167,0.59,120.89
,,0,2022-04-01T15:18:24Z,2.65,59.21835167,10.91895167,0.27,120.89
,,0,2022-04-01T15:18:25Z,2.81,59.21835,10.91895167,0.49,120.89
,,0,2022-04-01T15:18:26Z,2.8,59.21835,10.91895167,0.79,120.89
,,0,2022-04-01T15:18:27Z,2.83,59.21834833,10.91895,0.37,120.89
,,0,2022-04-01T15:18:28Z,2.93,59.21834667,10.91895,1.12,160.08
,,0,2022-04-01T15:18:29Z,2.99,59.21834667,10.91895167,,160.08
,,0,2022-04-01T15:18:30Z,2.98,59.218345,10.91895167,0.71,160.08
,,0,2022-04-01T15:18:31Z,2.99,59.21834333,10.91895333,0.62,160.08
,,0,2022-04-01T15:18:32Z,2.69,59.21834333,10.91895667,0.87,160.08
,,0,2022-04-01T15:18:33Z,2.39,59.21834167,10.91896333,1.34,108.56
,,0,2022-04-01T15:18:34Z,2.1,59.21834,10.91896833,1.2,106.62
,,0,2022-04-01T15:18:35Z,2.71,59.21833833,10.91897167,1.09,115.69
,,0,2022-04-01T15:18:36Z,2.65,59.21833833,10.91897333,0.67,115.69
,,0,2022-04-01T15:18:37Z,2.87,59.21833833,10.91897667,0.46,115.69
,,0,2022-04-01T15:18:38Z,2.93,59.21833833,10.91897833,0.38,115.69
,,0,2022-04-01T15:18:39Z,2.97,59.21833833,10.91897833,0.33,115.69
,,0,2022-04-01T15:18:40Z,2.98,59.21833833,10.91898,0.39,115.69
,,0,2022-04-01T15:18:41Z,2.97,59.21833667,10.91898167,0.31,115.69
,,0,2022-04-01T15:18:42Z,2.99,59.218335,10.91898167,0.39,115.69
,,0,2022-04-01T15:18:43Z,2.91,59.21833333,10.91898,0.66,115.69
,,0,2022-04-01T15:18:45Z,3.03,59.21832833,10.91897667,,
,,0,2022-04-01T15:18:47Z,0,59.218325,10.91896833,0.93,203.45
,,0,2022-04-01T15:18:49Z,3.09,59.21832167,10.91896,,203.45
,,0,2022-04-01T15:18:50Z,2.97,59.21831833,10.91895667,0.97,203.45
,,0,2022-04-01T15:18:51Z,2.97,59.21831667,10.918955,0.62,203.45
,,0,2022-04-01T15:18:52Z,2.98,59.218315,10.918955,1.09,168.1
,,0,2022-04-01T15:18:53Z,2.9,59.21831333,10.91895667,0.77,168.1
,,0,2022-04-01T15:18:54Z,2.51,59.21831167,10.91895833,0.34,168.1
,,0,2022-04-01T15:18:55Z,2.15,59.21831,10.91895833,0.27,168.1
,,0,2022-04-01T15:18:56Z,1.95,59.21830833,10.91896,0.39,168.1
,,0,2022-04-01T15:18:57Z,1.88,59.21830667,10.91896,0.21,168.1
,,0,2022-04-01T15:18:58Z,1.9,59.218305,10.91895833,0.26,168.1
,,0,2022-04-01T15:18:59Z,1.89,59.21830333,10.91896,0.32,168.1
,,0,2022-04-01T15:19:00Z,1.7,59.21830333,10.91896,0.37,168.1
,,0,2022-04-01T15:19:01Z,1.69,59.2183,10.91896,0.42,168.1
,,0,2022-04-01T15:19:02Z,1.97,59.2183,10.91895833,0.48,168.1
,,0,2022-04-01T15:19:03Z,2.44,59.21829833,10.91895833,0.2,168.1
,,0,2022-04-01T15:19:04Z,2.8,59.21829833,10.918955,0.28,168.1
,,0,2022-04-01T15:19:05Z,2.97,59.21829833,10.918955,0.21,168.1
,,0,2022-04-01T15:19:06Z,2.96,59.21829667,10.918955,0.29,168.1
,,0,2022-04-01T15:19:07Z,2.95,59.21829667,10.91895667,0.4,168.1
,,0,2022-04-01T15:19:08Z,2.97,59.218295,10.91895833,,
,,0,2022-04-01T15:19:09Z,2.99,59.21829333,10.91895833,,
,,0,2022-04-01T15:19:10Z,2.97,59.21829167,10.91896,0.59,168.1
,,0,2022-04-01T15:19:11Z,3,59.21829,10.91896,0.61,168.1
,,0,2022-04-01T15:19:12Z,3.05,59.21828833,10.91896167,,168.1
,,0,2022-04-01T15:19:13Z,3.09,59.21828667,10.91896333,0.63,168.1
,,0,2022-04-01T15:19:14Z,0,59.218285,10.91896333,,168.1
,,0,2022-04-01T15:19:15Z,2.88,59.218285,10.91896333,0.52,168.1
,,0,2022-04-01T15:19:16Z,2.63,59.21828333,10.91896333,0.47,168.1
,,0,2022-04-01T15:19:17Z,2.27,59.21828333,10.918965,0.4,168.1
,,0,2022-04-01T15:19:18Z,2.05,59.21828167,10.91896667,0.35,168.1
,,0,2022-04-01T15:19:20Z,2.41,59.21828,10.91896667,0.33,168.1
,,0,2022-04-01T15:19:21Z,0,59.21827833,10.91896833,0.36,168.1
,,0,2022-04-01T15:19:23Z,0,59.218275,10.91897833,0.9,168.1
,,0,2022-04-01T15:19:24Z,2.73,59.218275,10.91898,,168.1
,,0,2022-04-01T15:19:25Z,2.78,59.21827333,10.91898333,0.67,168.1
,,0,2022-04-01T15:19:27Z,2.85,59.21827,10.918995,,124.3
,,0,2022-04-01T15:19:28Z,2.92,59.21826833,10.91899833,0.99,124.3
,,0,2022-04-01T15:19:29Z,2.88,59.21826667,10.91900333,1.01,124.3
,,0,2022-04-01T15:19:30Z,2.88,59.21826333,10.91900167,1.02,124.3
,,0,2022-04-01T15:19:31Z,2.79,59.21826,10.91900167,1.09,175.64
,,0,2022-04-01T15:19:35Z,0,59.21824833,10.91900167,,
,,0,2022-04-01T15:19:37Z,0,,,,
,,0,2022-04-01T15:19:38Z,0,59.218245,10.919,0.17,169.46
,,0,2022-04-01T15:19:41Z,0,59.21824333,10.919,,
,,0,2022-04-01T15:19:48Z,2.99,59.21824333,10.91900833,0.15,169.46
,,0,2022-04-01T15:19:49Z,3.01,59.21824333,10.91900833,0.28,169.46
,,0,2022-04-01T15:19:51Z,2.98,59.218245,10.91900333,0.26,169.46
,,0,2022-04-01T15:19:52Z,2.98,,,,
,,0,2022-04-01T15:19:54Z,2.98,59.21824333,10.91899833,,
,,0,2022-04-01T15:19:55Z,2.99,59.21824333,10.91899833,0.4,169.46
,,0,2022-04-01T15:19:56Z,2.9,59.21824167,10.91900167,0.79,169.46
,,0,2022-04-01T15:19:57Z,2.83,59.21824,10.91900667,1.23,54.49
,,0,2022-04-01T15:19:58Z,2.86,59.21824167,10.91901,1.12,57.52
,,0,2022-04-01T15:20:00Z,2.65,59.21824167,10.91902167,,
,,0,2022-04-01T15:20:01Z,0,59.21824333,10.919025,,
,,0,2022-04-01T15:20:02Z,2.53,59.21824333,10.91902667,,
,,0,2022-04-01T15:20:03Z,0,,,,
,,0,2022-04-01T15:20:07Z,2.9,59.21825833,10.91902,1.48,338.76
,,0,2022-04-01T15:20:09Z,2.79,59.218265,10.91900833,,
,,0,2022-04-01T15:20:10Z,2.65,59.218265,10.91900833,,340.36
,,0,2022-04-01T15:20:11Z,2.7,59.21827,10.919,,340.36
,,0,2022-04-01T15:20:12Z,2.66,59.21827333,10.919,0.72,340.36
,,0,2022-04-01T15:20:13Z,2.66,59.21827333,10.919,,
,,0,2022-04-01T15:20:15Z,2.67,59.21827667,10.91898833,1.17,307.98
,,0,2022-04-01T15:20:17Z,2.58,59.21828,10.91898,,
,,0,2022-04-01T15:20:18Z,2.49,59.21828,10.91897667,,
,,0,2022-04-01T15:20:19Z,2.55,59.21828167,10.918975,0.79,307.98
,,0,2022-04-01T15:20:20Z,2.53,59.21828333,10.91897333,0.64,307.98
,,0,2022-04-01T15:20:21Z,2.61,59.218285,10.91897,0.62,307.98
,,0,2022-04-01T15:20:22Z,2.57,59.218285,10.91896667,0.57,307.98
,,0,2022-04-01T15:20:23Z,2.63,59.218285,10.91896833,0.21,307.98
,,0,2022-04-01T15:20:24Z,2.65,59.21828667,10.91896667,0.3,307.98
,,0,2022-04-01T15:20:25Z,2.73,59.21828667,10.91896667,0.76,307.98
,,0,2022-04-01T15:20:26Z,2.74,59.21829,10.91896667,0.54,307.98
,,0,2022-04-01T15:20:27Z,2.86,59.21829167,10.91896833,0.47,307.98
,,0,2022-04-01T15:20:28Z,2.89,59.21829333,10.91897,0.47,307.98
,,0,2022-04-01T15:20:29Z,2.89,59.21829333,10.91897167,0.29,307.98
,,0,2022-04-01T15:20:30Z,2.86,59.21829333,10.91897167,0.2,307.98
,,0,2022-04-01T15:20:32Z,2.86,59.218295,10.91897,,307.98
,,0,2022-04-01T15:20:33Z,2.88,59.218295,10.91897,0.8,307.98
,,0,2022-04-01T15:20:34Z,2.92,59.21829667,10.91897,0.46,307.98
,,0,2022-04-01T15:20:35Z,2.88,59.21829667,10.91896833,0.33,307.98
,,0,2022-04-01T15:20:36Z,2.87,59.21829667,10.918965,,307.98
,,0,2022-04-01T15:20:37Z,2.91,59.21829833,10.91896333,0.52,307.98
,,0,2022-04-01T15:20:38Z,2.98,59.21829667,10.91896167,0.26,307.98
,,0,2022-04-01T15:20:39Z,0,59.21829667,10.91896167,,
,,0,2022-04-01T15:20:40Z,2.96,59.21829667,10.91896,0.28,307.98
,,0,2022-04-01T15:20:41Z,0,59.21829833,10.91896,0.25,307.98
,,0,2022-04-01T15:20:42Z,2.97,59.21829667,10.91896,0.27,307.98
,,0,2022-04-01T15:20:44Z,2.95,59.21829667,10.91895833,0.12,307.98
,,0,2022-04-01T15:20:45Z,2.93,59.21829667,10.91895833,0.5,307.98
,,0,2022-04-01T15:20:46Z,2.97,59.21829833,10.91896,0.23,307.98
,,0,2022-04-01T15:20:48Z,2.9,59.21829833,10.91895833,0.2,307.98
,,0,2022-04-01T15:20:49Z,2.89,59.21829833,10.91895833,0.19,307.98
,,0,2022-04-01T15:20:50Z,2.9,59.21829833,10.91895667,0.23,307.98
,,0,2022-04-01T15:20:51Z,2.91,59.21829833,10.91895833,0.23,307.98
,,0,2022-04-01T15:20:52Z,2.9,59.21829833,10.91895833,0.88,307.98
,,0,2022-04-01T15:20:54Z,2.93,59.21829833,10.91894667,1.27,271.72
,,0,2022-04-01T15:20:55Z,2.98,59.21830167,10.91894,1.71,315.1
,,0,2022-04-01T15:20:56Z,3.06,59.21830667,10.91893833,1.55,337.51
,,0,2022-04-01T15:20:57Z,2.99,59.21830667,10.91893667,0.59,337.51
,,0,2022-04-01T15:20:58Z,2.99,59.21830833,10.91893667,0.7,337.51
,,0,2022-04-01T15:20:59Z,2.96,59.21830833,10.91893833,0.74,337.51
